date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,cloud_cover_mean,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum
2021-07-11,24.342209,23.453392,85.479675,89.41261,82.59818,14.91975,,23.516094,24.342209,23.453392,15.809361,20.201986
2021-07-12,22.594217,23.009209,92.457504,89.37034,97.58963,28.297499,,22.96891,22.594217,23.009209,14.195827,13.388133
2021-07-13,24.696222,23.215021,77.43535,89.328064,66.58107,10.512466,,23.421732,24.696222,23.215021,9.35612,21.012909
2021-07-14,23.948227,21.370842,72.413185,78.2858,69.57251,2.181543,,22.924551,23.948227,21.370842,17.74395,19.973587
2021-07-15,23.75023,21.376657,78.39102,86.24353,76.56396,3.948799,,22.32737,23.75023,21.376657,13.872215,16.566444
2021-07-16,24.60224,21.232471,84.368866,89.20126,79.5554,0.8158961,,22.980188,24.60224,21.232471,11.613674,14.207856
2021-07-17,24.954243,21.688286,83.3467,89.15899,78.546844,0.5431921,,23.433006,24.954243,21.688286,10.323023,15.268939
2021-07-18,25.45625,23.294104,80.32454,89.116714,65.538284,0.81366867,,24.085825,25.45625,23.294104,11.290541,19.228687
2021-07-19,24.058254,23.849918,81.302376,85.07445,79.529724,2.0313442,,23.838644,24.058254,23.849918,15.161227,24.247137
2021-07-20,25.010258,23.255732,75.28022,87.03217,66.52117,2.9751143,,24.041464,25.010258,23.255732,19.676874,18.723055
2021-07-21,23.062263,22.761549,92.25806,88.98991,94.51261,17.825277,,23.094282,23.062263,22.761549,13.870258,18.997503
2021-07-22,24.61427,23.817368,82.235886,88.94764,77.50405,16.720839,,24.1471,24.61427,23.817368,14.837601,25.080328
2021-07-23,24.616274,23.573183,79.21373,88.905365,70.49549,22.351725,,24.099918,24.616274,23.573183,19.998035,25.88697
2021-07-24,24.31828,23.378998,74.19156,87.86309,69.48694,6.5880637,,23.852736,24.31828,23.378998,21.932816,24.844393
2021-07-25,24.470284,22.934814,76.1694,88.82082,69.478386,8.05497,,23.955555,24.470284,22.934814,18.061897,22.742819
2021-07-26,24.772287,21.74063,85.14725,88.77856,78.46982,10.053492,,23.258375,24.772287,21.74063,17.738949,13.494638
2021-07-27,24.824295,24.246445,82.12508,86.73628,83.461266,6.825913,,24.161192,24.824295,24.246445,10.965636,19.062012
2021-07-28,24.3263,23.252262,83.10291,88.694,72.452705,4.94446,,23.714014,24.3263,23.252262,13.867982,19.337673
2021-07-29,24.328304,23.308077,78.08076,84.65174,72.44415,0.933971,,23.66683,24.328304,23.308077,14.19016,22.264122
2021-07-30,23.930311,23.163893,77.05859,80.60947,74.43559,1.5985498,,23.519651,23.930311,23.163893,18.05978,22.01148
2021-07-31,25.282314,23.319708,72.03644,83.5672,62.427032,1.7289765,,24.07247,25.282314,23.319708,17.091892,18.309017
2021-08-01,24.38432,22.775522,72.01427,77.52493,69.41847,5.178479,,23.475288,24.38432,22.775522,14.511643,19.381329
2021-08-02,23.936327,23.43134,67.9921,68.482666,70.40992,5.0373726,,23.778107,23.936327,23.43134,14.833779,22.048721
2021-08-03,23.288328,21.787157,71.96995,73.44039,70.40137,12.043021,,22.680925,23.288328,21.787157,17.413158,18.074186
2021-08-04,24.290335,22.092974,65.94778,71.398125,63.3928,0.26423362,,23.283745,24.290335,22.092974,12.575877,18.616257
2021-08-05,23.79234,22.748787,73.92563,79.35585,73.38425,11.210667,,23.486565,23.79234,22.748787,14.510287,22.352081
2021-08-06,23.294346,23.254602,74.90346,77.31358,74.37569,8.031321,,23.189383,23.294346,23.254602,18.379267,27.95582
2021-08-07,23.14635,23.91042,77.8813,81.27131,72.36713,3.5485873,,23.592203,23.14635,23.91042,22.248066,24.774797
2021-08-08,24.698357,22.566236,78.85913,85.229034,73.358574,2.6238923,,23.845018,24.698357,22.566236,19.345694,19.990904
2021-08-09,25.10036,23.12205,80.83696,88.18677,74.350006,2.48819,,23.89784,25.10036,23.12205,15.476194,17.33519
2021-08-10,24.602367,22.327866,73.81481,88.14449,69.34146,2.3529122,,23.450655,24.602367,22.327866,12.251701,17.078083
2021-08-11,25.454372,23.033684,72.79265,80.10222,63.3329,4.305658,,23.903477,25.454372,23.033684,12.896227,16.553686
2021-08-12,25.156378,22.589497,78.770485,86.05995,77.32434,2.9952607,,23.906296,25.156378,22.589497,12.25113,15.761547
2021-08-13,25.258383,22.295315,80.74832,88.017685,73.31579,1.1698207,,23.809114,25.258383,22.295315,11.283672,10.959085
2021-08-14,24.810387,22.80113,80.72616,87.97542,74.30722,0.90809894,,23.811934,24.810387,22.80113,8.381961,15.244349
2021-08-15,23.612394,23.306948,78.704,82.93314,74.29867,12.041059,,23.364754,23.612394,23.306948,11.283148,22.74555
2021-08-16,23.864397,23.412762,68.68183,67.89088,69.290115,3.359615,,23.667572,23.864397,23.412762,19.019718,26.238989
2021-08-17,24.216404,23.118576,75.65968,81.8486,70.281555,8.768944,,23.67039,24.216404,23.118576,20.30872,23.038954
2021-08-18,25.318407,24.074394,78.63751,82.80633,74.27299,4.2468004,,24.373209,25.318407,24.074394,17.72942,22.247726
2021-08-19,25.370415,23.130209,74.61535,84.76407,61.264435,1.4126589,,23.976027,25.370415,23.130209,17.084316,17.700872
2021-08-20,24.072416,22.236025,79.59319,87.7218,76.255875,3.8445847,,23.128847,24.072416,22.236025,13.860539,18.784163
2021-08-21,25.024424,21.89184,74.57102,83.67953,65.24732,1.6624233,,23.581665,25.024424,21.89184,13.860217,20.405645
2021-08-22,24.826426,22.047655,81.54887,86.63725,76.238754,4.7212434,,23.584486,24.826426,22.047655,15.471512,17.999254
2021-08-23,24.278435,23.403473,83.5267,86.59498,79.2302,5.602084,,23.887302,24.278435,23.403473,12.892626,18.009321
2021-08-24,25.030437,23.459288,80.50453,87.552704,73.22165,4.9543824,,24.24012,25.030437,23.459288,13.859252,17.481497
2021-08-25,24.432446,22.365105,81.48238,87.51043,79.21309,2.6616895,,23.592941,24.432446,22.365105,13.536628,12.6475315
2021-08-26,24.48445,22.570919,82.46021,87.46817,77.20454,2.7820117,,23.64576,24.48445,22.570919,9.024209,14.808569
2021-08-27,23.886456,24.176735,76.43805,85.4259,74.19597,10.975856,,23.998577,23.886456,24.176735,11.602286,27.747902
2021-08-28,23.538462,23.432552,74.41589,79.38363,72.187416,12.334237,,23.351397,23.538462,23.432552,23.84859,27.763395
2021-08-29,24.640467,22.988367,62.39373,66.341354,54.178864,4.0177894,,23.704214,24.640467,22.988367,21.592142,26.1607
2021-08-30,25.242472,21.544182,64.37157,82.29908,58.170303,0.0,,23.507032,25.242472,21.544182,19.980326,20.508478
2021-08-31,23.544477,22.849998,83.34941,87.25682,82.161736,5.9969497,,23.309853,23.544477,22.849998,14.82377,21.329912
2021-09-01,24.34648,23.055815,81.32724,87.214554,77.15319,7.2279863,,23.762672,24.34648,23.055815,16.434668,18.100012
2021-09-02,24.294905,23.809088,82.37063,87.2235,82.20798,2.9976237,,24.011906,24.294905,23.809088,13.216604,21.370275
2021-09-03,24.642132,23.261509,82.43587,87.249535,76.28388,5.26623,,24.009941,24.642132,23.261509,16.447626,21.133389
2021-09-04,24.53936,23.263935,81.5011,87.27557,77.359795,2.391681,,23.957983,24.53936,23.263935,15.48715,21.438446
2021-09-05,24.636587,23.116364,78.56633,87.301605,71.43571,5.4341507,,23.906021,24.636587,23.116364,16.462568,21.20082
2021-09-06,25.283815,23.618788,79.63158,85.32763,72.511604,6.597735,,24.15406,25.283815,23.618788,16.792984,19.873438
2021-09-07,24.631042,22.62121,71.69682,84.35366,63.587517,2.5477974,,23.702097,24.631042,22.62121,14.8620825,19.63247
2021-09-08,24.978271,23.173637,78.76205,87.3797,71.66342,7.03487,,23.850134,24.978271,23.173637,14.8688345,15.294062
2021-09-09,25.7255,22.27606,78.82729,87.40573,64.73934,0.3852907,,23.598175,25.7255,22.27606,10.995005,13.403665
2021-09-10,25.522726,21.528486,78.892525,87.43177,64.81525,0.9027236,,23.296213,25.522726,21.528486,10.029412,15.616914
2021-09-11,25.019955,22.230911,76.95776,87.4578,67.89116,1.0359817,,23.59425,25.019955,22.230911,11.328679,17.562782
2021-09-12,25.717184,20.733335,79.023,87.48383,68.96706,1.0403355,,23.092289,25.717184,20.733335,12.6291275,15.941701
2021-09-13,24.96441,21.935762,79.088234,87.509865,71.04297,0.13059334,,23.490328,24.96441,21.935762,11.98693,20.922503
2021-09-14,24.711637,22.838188,79.15348,85.5359,74.11887,0.39345634,,23.688364,24.711637,22.838188,15.881804,19.577265
2021-09-15,24.158865,21.690613,83.21872,87.56193,82.194786,3.424676,,23.036404,24.158865,21.690613,13.943437,18.780039
2021-09-16,23.606096,22.043036,85.28395,87.58797,82.2707,6.2177315,,22.934443,23.606096,22.043036,13.949784,16.873743
2021-09-17,26.253325,22.79546,77.34918,87.61399,60.346603,1.461612,,24.182478,26.253325,22.79546,11.684206,19.394289
2021-09-18,25.90055,22.797884,78.41442,87.640015,64.422516,0.9342435,,24.08052,25.90055,22.797884,14.2872,19.425327
2021-09-19,25.797777,22.450314,77.47967,87.66606,66.49842,0.6703052,,24.028557,25.797777,22.450314,13.968851,15.843088
2021-09-20,26.195007,22.552736,79.54489,87.69209,67.574326,0.26933393,,24.076595,26.195007,22.552736,11.3751745,15.0332775
2021-09-21,25.292234,21.205162,78.61014,86.718124,71.65024,0.40584406,,23.374634,25.292234,21.205162,10.730053,16.451555
2021-09-22,24.989462,23.507587,81.67538,87.744156,79.72614,2.8539915,,24.52267,24.989462,23.507587,12.036149,20.38793
2021-09-23,26.636692,23.460012,68.74061,80.77019,51.802055,0.68268085,,24.92071,26.636692,23.460012,16.272482,19.301668
2021-09-24,26.783916,21.962437,74.80585,87.79622,56.87796,1.9204775,,24.068748,26.783916,21.962437,14.326313,18.772247
2021-09-25,26.931149,22.864862,72.87108,87.82225,51.953865,1.6539234,,24.516788,26.931149,22.864862,13.681354,18.241089
2021-09-26,25.628372,23.167284,77.93632,84.84828,73.02978,1.3848633,,24.164825,25.628372,23.167284,13.361701,20.519014
2021-09-27,26.975603,23.16971,76.001564,87.87431,56.10569,0.41746593,,24.462862,26.975603,23.16971,16.302193,17.455069
2021-09-28,25.27283,22.772137,85.066795,87.90035,82.181595,5.8730297,,24.060902,25.27283,22.772137,11.742935,9.587501
2021-09-29,25.720057,23.724562,83.132034,87.926384,74.2575,3.2320251,,24.458939,25.720057,23.724562,9.137564,12.992152
2021-09-30,26.767284,22.676987,78.19727,87.95242,61.333412,0.28244373,,24.35698,26.767284,22.676987,9.141735,13.861697
2021-10-01,25.914515,22.77941,81.26251,87.978455,74.40932,0.7096567,,24.305017,25.914515,22.77941,10.12583,16.150738
2021-10-02,26.161743,23.181837,80.32774,88.00448,71.48523,1.2838639,,24.653053,26.161743,23.181837,11.7644005,17.028101
2021-10-03,26.608969,22.43426,83.39298,88.03052,79.561134,3.0110369,,24.751093,26.608969,22.43426,13.077528,17.90825
2021-10-04,28.4062,24.986687,78.45822,85.05654,66.63705,0.5765003,,25.94913,28.4062,24.986687,13.083506,18.791199
2021-10-05,28.803429,23.939112,75.52346,88.08258,56.71295,0.5795155,,25.797169,28.803429,23.939112,14.398435,18.821428
2021-10-06,26.900656,23.291538,81.58869,88.10861,72.788864,1.0195111,,24.895208,26.900656,23.291538,14.405019,15.709765
2021-10-07,26.597881,24.34396,81.65393,88.134636,74.86477,1.1713761,,25.293243,26.597881,24.34396,12.118851,16.593328
2021-10-08,27.395111,23.846386,81.71917,88.160675,70.940674,1.4721185,,25.391283,27.395111,23.846386,11.796708,16.333496
2021-10-09,26.442339,24.148811,82.7844,88.186714,77.01659,1.1841143,,25.189322,26.442339,24.148811,11.474268,15.498765
2021-10-10,27.639566,23.801235,81.84964,88.212746,70.09249,1.0418074,,25.487362,27.639566,23.801235,10.823548,15.52374
2021-10-11,31.486792,22.403662,76.91487,88.23878,48.168404,0.5986326,,25.9354,31.486792,22.403662,11.484775,12.093482
2021-10-12,28.784023,23.856085,78.98012,88.2648,65.24431,0.4515006,,25.983437,28.784023,23.856085,10.505172,19.034685
2021-10-13,27.43125,23.15851,79.04536,88.29083,67.32022,0.6054245,,25.231478,27.43125,23.15851,13.7943535,17.0433
2021-10-14,27.428478,23.310938,81.11059,88.31687,69.39612,1.5222625,,25.129513,27.428478,23.310938,11.829147,15.913457
2021-10-15,27.975704,24.363361,82.17583,88.3429,66.47203,1.531109,,25.82755,27.975704,24.363361,11.505828,14.4901285
2021-10-16,26.572933,25.165783,81.241066,88.368935,74.54794,1.8481265,,25.42559,26.572933,25.165783,10.853325,18.57731
2021-10-17,28.020163,24.06821,77.306305,87.39497,60.623848,2.0140305,,25.62363,28.020163,24.06821,14.477733,17.735096
2021-10-18,27.56739,24.020638,79.37154,88.421,70.69976,1.2468485,,25.671665,27.56739,24.020638,12.509228,16.307705
2021-10-19,28.11462,23.723063,84.436775,88.44704,76.77567,0.784014,,25.269705,28.11462,23.723063,11.856282,11.083826
2021-10-20,33.311844,23.925488,75.502014,88.473076,50.851585,0.47329822,,27.217743,33.311844,23.925488,8.566797,16.06832
2021-10-21,27.559072,24.927912,86.56725,88.49911,81.92749,1.7462095,,26.315783,27.559072,24.927912,12.526449,18.435295
2021-10-22,28.3563,24.730337,77.63249,88.52513,62.003395,0.9584639,,26.363821,28.3563,24.730337,12.861994,15.534149
2021-10-23,27.553528,24.58276,78.697716,88.55116,68.0793,0.80379766,,25.861858,27.553528,24.58276,11.548112,18.201431
2021-10-24,27.850758,24.335186,79.76296,88.5772,67.15521,0.48538044,,25.809898,27.850758,24.335186,13.5339985,15.290433
2021-10-25,27.747986,24.237612,81.8282,88.60323,74.23112,1.9541556,,26.057936,27.747986,24.237612,11.558719,15.609718
2021-10-26,29.145212,24.840036,78.89343,88.629265,63.30703,0.98351115,,26.655973,29.145212,24.840036,11.233626,15.045007
2021-10-27,28.992441,24.49246,77.95868,88.655304,64.382935,0.6600428,,26.604012,28.992441,24.49246,10.908234,17.137737
2021-10-28,28.23967,24.744886,79.02391,88.68133,69.45885,0.4983701,,26.452051,28.23967,24.744886,12.566771,18.05339
2021-10-29,28.136898,26.09731,78.08915,83.70736,66.53475,0.8362857,,26.450089,28.136898,26.09731,13.565114,17.193361
2021-10-30,28.284126,24.849735,74.15439,86.73339,61.610657,0.33682522,,26.398127,28.284126,24.849735,13.571351,18.705845
2021-10-31,28.381353,24.502161,73.21963,85.75943,62.68657,0.5087712,,26.346163,28.381353,24.502161,13.9087515,18.438805
2021-11-01,29.42858,25.204584,76.28486,85.78545,63.762474,1.3663291,,26.944204,29.42858,25.204584,13.583836,16.383558
2021-11-02,30.031652,25.503677,78.34231,88.83964,64.80748,1.528853,,27.394766,30.031652,25.503677,12.249625,18.469978
2021-11-03,32.68556,25.752295,73.398636,88.89784,51.848076,0.5059957,,28.29569,32.68556,25.752295,14.22321,21.147825
2021-11-04,28.939465,24.050913,76.45496,88.956055,60.88867,0.50242347,,26.346615,28.939465,24.050913,17.515095,21.14454
2021-11-05,27.193373,23.749529,84.5113,89.01426,78.92927,2.1619003,,25.597536,27.193373,23.749529,14.527677,19.35467
2021-11-06,29.197279,24.548141,78.56763,89.07247,61.96986,0.4954246,,26.348461,29.197279,24.548141,14.184639,18.160788
2021-11-07,30.151188,23.896757,78.62395,89.13068,60.01046,0.6559945,,26.349382,30.151188,23.896757,12.853463,19.348646
2021-11-08,30.955093,24.595375,77.68028,89.18889,62.05105,0.32574204,,27.250309,30.955093,24.595375,13.82961,20.833757
2021-11-09,28.609003,24.59399,80.73661,89.24709,70.091644,0.48527524,,26.601234,28.609003,24.59399,15.461907,19.640194
2021-11-10,27.612907,25.392607,85.792946,89.305305,79.13223,1.7672656,,26.302156,27.612907,25.392607,14.133106,16.066744
2021-11-11,29.916815,24.791224,75.84927,89.36351,54.172836,0.31915402,,26.80308,29.916815,24.791224,11.164813,15.76675
2021-11-12,27.820723,23.839838,79.9056,89.421715,71.213425,0.31701532,,25.854006,27.820723,23.839838,11.154605,16.061724
2021-11-13,28.67463,24.688456,79.96193,89.47993,65.25401,0.6298086,,26.20493,28.67463,24.688456,12.127719,14.274855
2021-11-14,27.728537,25.037073,82.018265,88.53813,72.29462,1.4076921,,26.155851,27.728537,25.037073,10.47922,15.75935
2021-11-15,28.832441,25.185688,81.07459,89.596344,67.33521,1.2430533,,26.606777,28.832441,25.185688,10.796772,18.432577
2021-11-16,28.23635,25.584307,80.13092,89.65455,64.3758,2.9329565,,26.6077,28.23635,25.584307,13.074958,21.104965
2021-11-17,28.090256,24.83292,78.187256,87.71275,69.4164,0.6134538,,26.208626,28.090256,24.83292,15.675499,19.912827
2021-11-18,28.294165,25.33154,71.243576,82.770966,56.456993,1.0666133,,26.509546,28.294165,25.33154,14.35595,17.532425
2021-11-19,28.09807,25.030153,83.29991,89.82916,72.49759,3.1793067,,26.260473,28.09807,25.030153,12.386865,17.82678
2021-11-20,28.30198,24.828772,81.35624,89.88737,69.538185,1.8051592,,26.41139,28.30198,24.828772,12.375402,15.7445135
2021-11-21,28.555885,25.077385,77.41257,89.94558,59.578777,0.7473809,,26.81232,28.555885,25.077385,11.062468,17.52415
2021-11-22,26.609793,25.026003,83.4689,87.003784,80.61938,4.3074894,,25.91324,26.609793,25.026003,13.002586,18.412304
2021-11-23,28.163698,24.874617,79.52522,90.06199,67.659966,0.73801756,,26.264166,28.163698,24.874617,12.990501,18.706331
2021-11-24,28.317608,24.273235,79.581566,90.12019,67.70057,1.6135257,,26.115091,28.317608,24.273235,13.302868,15.437706
2021-11-25,29.571514,24.421852,77.637886,90.178406,60.741158,0.43732762,,26.716015,29.571514,24.421852,11.669676,19.294088
2021-11-26,28.07542,25.520468,83.69422,90.2366,76.781746,2.1731763,,26.816936,28.07542,25.520468,13.278055,19.884607
2021-11-27,28.779325,25.519083,78.75055,87.29482,67.82234,0.7199582,,26.817862,28.779325,25.519083,14.559846,15.430387
2021-11-28,29.283232,25.5177,80.80687,90.35303,69.86294,0.8586919,,27.118786,29.283232,25.5177,11.313718,17.208096
2021-11-29,28.28714,26.116316,81.86321,88.41123,74.903534,1.4224927,,26.919706,28.28714,26.116316,12.917835,19.57852
2021-11-30,28.391047,25.714931,79.91954,88.46945,71.94413,1.4139336,,26.970634,28.391047,25.714931,14.196268,20.16861
2021-12-01,27.744953,24.013548,70.975876,82.52765,63.98472,0.5621895,,26.271557,27.744953,24.013548,14.827587,18.682657
2021-12-02,28.498861,26.012167,48.032196,57.585854,41.02531,0.5588446,,27.12248,28.498861,26.012167,14.169546,18.976192
2021-12-03,28.252768,26.260782,45.088524,49.64406,43.06591,0.69442254,,27.173405,28.252768,26.260782,14.156171,21.048367
2021-12-04,28.056673,24.659397,57.14486,60.70228,54.106503,0.1380673,,26.474327,28.056673,24.659397,15.749926,21.341425
2021-12-05,28.810581,25.008015,57.201187,62.760475,48.147095,4.3922997,,26.575253,28.810581,25.008015,14.129402,20.448944
2021-12-06,26.964487,25.106628,72.257515,73.818695,68.18769,6.6865654,,25.726175,26.964487,25.106628,13.795186,18.37148
2021-12-07,28.968393,24.955244,74.31384,77.87689,63.228283,3.6631079,,26.0771,28.968393,24.955244,12.500031,16.590952
2021-12-08,28.572304,24.553862,73.37018,81.935104,59.268883,2.967571,,26.028023,28.572304,24.553862,10.8871,13.922325
2021-12-09,31.576208,23.702478,68.42651,81.9933,50.30947,0.670586,,26.928947,31.576208,23.702478,10.236921,16.585651
2021-12-10,29.180117,24.801094,72.482834,81.05151,65.35007,1.2001797,,26.929869,29.180117,24.801094,12.144746,21.024878
2021-12-11,28.284023,26.89971,68.53917,72.10972,64.39066,1.458576,,27.380795,28.284023,26.89971,14.368196,22.205822
2021-12-12,28.23793,25.948326,68.5955,73.16792,59.43125,1.1866548,,26.831718,28.23793,25.948326,16.26837,20.722115
2021-12-13,27.791834,24.946943,76.651825,82.22614,63.471848,6.6866794,,25.88264,27.791834,24.946943,14.659368,19.23888
2021-12-14,27.445744,24.745562,75.70815,82.28435,67.51244,5.997488,,25.933565,27.445744,24.745562,13.053416,18.643923
2021-12-15,27.79965,25.194176,71.76448,79.342545,63.55304,3.1117642,,26.08449,27.79965,25.194176,12.7227955,18.345037
2021-12-16,26.653559,24.342793,72.820816,77.40076,66.593636,3.0945895,,25.385414,26.653559,24.342793,12.710546,18.34209
2021-12-17,27.807467,24.891409,69.877144,81.458954,55.634224,0.7693992,,26.036337,27.807467,24.891409,11.745915,18.634935
2021-12-18,28.311369,25.190023,68.93347,77.51717,57.674816,0.5101306,,26.487263,28.311369,25.190023,13.00317,18.927683
2021-12-19,28.115278,24.088638,68.98981,76.57538,58.715416,0.5073579,,25.888186,28.115278,24.088638,12.673747,17.446146
2021-12-20,26.069185,23.787256,74.04613,73.63359,73.75601,3.6584527,,25.039108,26.069185,23.787256,12.028394,16.260733
2021-12-21,26.423092,24.235872,76.10246,79.69179,70.7966,5.646363,,25.390032,26.423092,24.235872,11.384262,17.736122
2021-12-22,27.376997,24.38449,75.15879,82.74999,66.837204,3.1200733,,25.740957,27.376997,24.38449,11.689119,15.959931
2021-12-23,27.830906,24.033104,66.21512,77.8082,54.87779,0.24827616,,25.791882,27.830906,24.033104,11.046512,14.479818
2021-12-24,27.484812,24.831718,69.271454,70.8664,66.91839,0.24696004,,26.192802,27.484812,24.831718,10.08982,17.136606
2021-12-25,27.28872,24.230337,71.327774,76.924614,66.958984,0.8598005,,25.743727,27.28872,24.230337,12.28496,14.770544
2021-12-26,28.792625,23.978952,65.38411,73.98282,56.999577,0.3665517,,26.344652,28.792625,23.978952,10.070108,15.063514
2021-12-27,29.246534,25.577568,64.440445,71.04104,57.04017,0.3646369,,27.145573,29.246534,25.577568,10.68901,17.423592
2021-12-28,29.15044,25.526184,65.49677,75.099236,54.08076,0.48365507,,27.096498,29.15044,25.526184,12.877039,17.420765
2021-12-29,28.254349,24.774801,68.55311,77.15745,62.12136,1.8043232,,26.29742,28.254349,24.774801,12.236855,15.05618
2021-12-30,27.258253,23.923418,73.60943,75.21565,72.16195,4.667086,,25.648348,27.258253,23.923418,10.9709835,13.577877
2021-12-31,29.862162,24.672033,68.66577,81.273865,58.202553,0.83338964,,27.24927,29.862162,24.672033,10.020725,16.231777
2022-01-01,28.916067,25.57065,89.72209,92.33207,74.24314,6.870012,,26.800194,28.916067,25.57065,10.949347,12.688231
2022-01-02,28.613619,25.16514,83.71718,92.35003,67.2395,1.4173775,,26.598293,28.613619,25.16514,10.013413,14.756358
2022-01-03,30.661163,24.15963,78.712265,92.368,60.235855,0.35335863,,26.796392,30.661163,24.15963,10.016002,16.530033
2022-01-04,31.808716,25.254118,78.70736,92.38596,55.23222,0.704776,,27.694489,31.808716,25.254118,11.897082,16.828184
2022-01-05,31.506264,25.148607,79.70244,92.40393,58.228577,1.1714398,,27.592588,31.506264,25.148607,11.587007,18.307579
2022-01-06,30.653812,25.4431,81.697525,91.4219,67.22493,2.920753,,27.490686,30.653812,25.4431,13.469486,18.015486
2022-01-07,29.701357,26.387589,79.69261,85.439865,69.2213,3.8451903,,27.488787,29.701357,26.387589,13.159671,18.904848
2022-01-08,29.598907,26.532076,79.6877,87.45782,70.21766,1.3945956,,27.686884,29.598907,26.532076,14.41674,20.089968
2022-01-09,28.446455,26.726564,81.682785,91.47579,74.21401,0.92732924,,27.434984,28.446455,26.726564,13.793535,20.093544
2022-01-10,27.694006,26.421055,81.677864,82.49375,80.21037,2.3124077,,26.583086,27.694006,26.421055,14.737868,18.91494
2022-01-11,28.99155,26.315544,76.67296,87.51171,57.20673,1.9605911,,27.031181,28.99155,26.315544,13.800782,16.553524
2022-01-12,29.239101,25.660036,83.66804,92.529686,70.203094,4.2565393,,26.87928,29.239101,25.660036,11.608262,16.852135
2022-01-13,29.43665,24.504522,77.663124,92.547646,64.19945,0.22951679,,26.77738,29.43665,24.504522,11.611326,17.150852
2022-01-14,27.284199,24.549013,83.65822,92.56561,77.19581,0.45791683,,26.025478,27.284199,24.549013,11.928303,15.083624
2022-01-15,29.981747,25.843502,78.653305,84.58357,66.19217,0.6852237,,27.423576,29.981747,25.843502,10.361537,15.086332
2022-01-16,28.379295,25.037992,83.648384,92.60155,74.18852,0.3417976,,26.821676,28.379295,25.037992,10.678361,15.976634
2022-01-17,29.326843,24.98248,80.64348,92.619514,61.18489,1.2503138,,27.069777,29.326843,24.98248,11.623665,16.867258
2022-01-18,29.824392,25.126972,75.638565,92.637474,57.181248,0.34020278,,27.167873,29.824392,25.126972,11.941006,16.870296
2022-01-19,27.721941,24.021461,80.633644,86.65544,74.177605,2.1496706,,26.015972,27.721941,24.021461,11.9442005,16.57732
2022-01-20,28.31949,25.41595,84.62874,91.67341,77.173965,3.3865128,,26.714071,28.31949,25.41595,11.004188,17.764622
2022-01-21,28.51704,25.510439,83.62382,90.69137,75.17032,3.0410213,,26.91217,28.51704,25.510439,12.579595,17.471708
2022-01-22,29.414585,25.554928,79.61891,88.709335,66.16668,1.0114242,,27.160269,29.414585,25.554928,11.953834,18.363428
2022-01-23,29.212133,26.099419,79.614,92.727295,68.16305,4.7096214,,27.558367,29.212133,26.099419,12.586378,19.847954
2022-01-24,27.559683,26.643908,89.60908,92.74526,86.15939,5.9301963,,27.006466,27.559683,26.643908,14.792996,22.518188
2022-01-25,28.457232,26.638395,88.604164,92.76323,81.15576,5.694166,,27.104565,28.457232,26.638395,14.482178,19.55883
2022-01-26,28.954777,25.432884,83.59926,92.781204,71.152115,2.1168528,,27.002665,28.954777,25.432884,13.22645,16.005596
2022-01-27,27.952326,25.327375,85.594345,92.799164,79.14847,4.2248154,,26.550764,27.952326,25.327375,10.710041,14.526248
2022-01-28,28.349874,24.471865,82.589424,89.81712,73.14484,3.106556,,26.24886,28.349874,24.471865,10.08279,15.12192
2022-01-29,26.847425,25.066355,87.58452,90.8351,86.141205,6.6432276,,26.04696,26.847425,25.066355,10.400722,15.12469
2022-01-30,28.144974,25.760845,85.57959,92.85306,77.13755,9.83409,,26.695059,28.144974,25.760845,10.088312,19.280102
2022-01-31,28.442524,25.155333,81.57468,92.87102,68.13391,1.8746436,,26.743156,28.442524,25.155333,12.929201,18.393625
2022-02-01,28.49007,24.499823,86.56977,90.88898,77.130264,2.6412892,,26.391256,28.49007,24.499823,12.301895,18.990463
2022-02-02,28.237621,25.194311,86.56486,92.90695,75.12663,6.809895,,26.439358,28.237621,25.194311,12.305289,18.99396
2022-02-03,28.785168,25.588802,84.55995,92.92492,71.122986,2.7405753,,26.687454,28.785168,25.588802,12.308694,14.841768
2022-02-04,28.982716,25.233292,84.55504,92.94289,70.11935,4.157643,,26.685553,28.982716,25.233292,10.10224,15.1414
2022-02-05,28.330265,24.52778,85.550125,92.960846,73.115715,1.3104347,,26.183653,28.330265,24.52778,10.420829,12.17475
2022-02-06,28.277815,25.322271,86.545204,92.97881,78.11207,3.7058864,,26.58175,28.277815,25.322271,8.212635,15.147005
2022-02-07,29.07536,25.466759,84.54029,91.99678,70.10843,2.393444,,26.82985,29.07536,25.466759,10.742598,17.229204
2022-02-08,27.522911,25.211248,89.53537,93.01474,85.10479,6.1897225,,26.327948,27.522911,25.211248,11.377694,15.746855
2022-02-09,28.470459,24.955738,85.530464,93.0327,76.101135,2.8182113,,26.626045,28.470459,24.955738,10.748613,16.938444
2022-02-10,27.71801,25.450226,86.52555,93.05067,78.0975,2.0557287,,26.474148,27.71801,25.450226,11.384082,18.724928
2022-02-11,27.665556,24.944715,86.52064,93.068634,79.093864,6.588125,,26.422245,27.665556,24.944715,12.336226,14.863829
2022-02-12,28.8131,25.289207,84.515724,93.0866,71.09022,1.9405829,,26.870344,28.8131,25.289207,10.44129,18.13726
